PolicyID,CustomerID,IssueDate,Premium,Status,StatusDate,CohortFlag,AgeBand,Product,Channel
331,2075,2019-09-01,3467.22,Active,2020-05-24,B,18-30,Term Life,Branch
332,226,2020-04-12,2516.35,Surrendered,2020-10-13,B,31-45,Term Life,Agent
333,798,2021-05-15,3169.84,Lapsed,2022-03-11,A,31-45,Annuity,Online
334,2332,2023-04-11,1624.85,Active,2023-10-15,A,31-45,Endowment,Agent
335,2927,2022-05-18,2095.38,Active,2022-08-26,A,31-45,Endowment,Referral
336,960,2020-08-26,1360.15,Surrendered,2021-01-15,A,46-60,Endowment,Online
337,1505,2023-07-19,886.84,Active,2023-10-23,A,31-45,Whole Life,Online
338,453,2022-01-01,2443.88,Active,2022-04-25,B,18-30,Whole Life,Referral
339,816,2024-07-08,598.67,Active,2024-08-12,B,46-60,Whole Life,Agent
340,659,2023-07-17,2086.85,Lapsed,2024-02-04,A,18-30,Term Life,Online
341,547,2023-09-30,540.46,Active,2024-01-05,A,61+,Annuity,Referral
342,1216,2023-06-02,4053.77,Active,2024-01-05,A,31-45,Whole Life,Agent
343,17,2021-05-09,344.86,Active,2022-12-03,A,31-45,Term Life,Branch
344,1244,2024-02-23,2539.08,Lapsed,2024-09-27,B,46-60,Term Life,Referral
345,2206,2022-06-30,1377.86,Active,2025-08-01,B,31-45,Term Life,Referral
346,2525,2019-01-13,1385.78,Lapsed,2019-03-12,A,18-30,Whole Life,Online
347,1070,2022-01-04,2407.63,Lapsed,2023-11-28,B,46-60,Whole Life,Online
348,2566,2021-12-10,833.14,Active,2022-03-24,B,31-45,Term Life,Branch
349,2147,2021-02-25,6100.46,Active,2023-11-13,A,18-30,Whole Life,Referral
350,1769,2019-05-29,444.91,Active,2019-08-31,A,61+,Term Life,Referral
351,1061,2023-10-21,5957.75,Surrendered,2025-03-05,B,31-45,Term Life,Branch
352,2328,2024-12-09,1820.76,Active,2025-01-01,B,31-45,Whole Life,Online
353,2545,2022-07-27,2120.96,Surrendered,2023-07-24,B,31-45,Term Life,Branch
354,302,2022-03-25,2827.87,Active,2022-06-23,B,61+,Whole Life,Branch
355,181,2019-03-23,2307.07,Active,2020-04-30,A,31-45,Whole Life,Online
356,607,2020-05-06,1923.12,Active,2021-05-09,B,61+,Annuity,Referral
357,700,2024-07-18,3624.02,Active,2027-02-12,A,18-30,Term Life,Agent
358,993,2021-07-13,1127.39,Lapsed,2022-07-07,B,46-60,Endowment,Online
359,1140,2022-07-20,942.9,Active,2023-01-27,B,18-30,Whole Life,Online
360,191,2023-05-23,849.15,Active,2023-08-09,A,18-30,Term Life,Agent
361,2301,2023-05-16,2071.84,Active,2024-06-10,A,46-60,Endowment,Branch
362,981,2019-05-03,9934.66,Active,2019-06-17,B,46-60,Annuity,Online
363,2976,2020-12-08,2534.47,Active,2022-09-12,B,31-45,Annuity,Branch
364,2007,2021-09-17,5344.02,Active,2021-12-29,A,61+,Endowment,Referral
365,1185,2024-08-02,2351.89,Lapsed,2025-04-30,B,31-45,Annuity,Branch
366,128,2020-12-10,5650.93,Active,2021-11-05,A,18-30,Endowment,Agent
367,2066,2021-03-04,1515.05,Active,2021-08-15,A,61+,Annuity,Online
368,1817,2020-12-12,3932.54,Active,2022-01-13,B,31-45,Annuity,Referral
369,1759,2023-09-14,4205.38,Active,2023-12-28,B,46-60,Term Life,Agent
370,2614,2019-09-14,4207.8,Active,2019-09-26,A,46-60,Annuity,Agent
371,570,2022-04-27,1649.07,Surrendered,2025-07-08,A,31-45,Term Life,Referral
372,1347,2021-05-20,3669.34,Active,2021-10-07,A,61+,Endowment,Agent
373,1896,2023-09-28,3573.37,Active,2024-12-27,A,18-30,Annuity,Online
374,2734,2021-03-19,4020.37,Active,2021-12-02,A,61+,Term Life,Referral
375,626,2019-09-28,4078.39,Active,2020-11-04,A,31-45,Whole Life,Online
376,2902,2023-03-24,2989.45,Lapsed,2023-05-05,B,46-60,Endowment,Agent
377,1687,2020-07-03,888.29,Active,2021-03-27,B,46-60,Annuity,Online
378,155,2022-02-11,1717.37,Active,2022-08-11,A,18-30,Endowment,Referral
379,2538,2020-07-21,1693.94,Active,2021-02-25,B,46-60,Annuity,Online
380,1410,2019-12-25,360.13,Lapsed,2023-05-14,A,18-30,Endowment,Referral
381,785,2023-08-01,2793.67,Lapsed,2023-09-23,A,18-30,Endowment,Branch
382,246,2023-06-26,2904.21,Active,2024-11-19,A,61+,Term Life,Branch
383,1501,2022-09-19,1191.84,Active,2023-02-12,B,61+,Endowment,Agent
384,1706,2023-09-09,4937.88,Lapsed,2024-01-12,B,31-45,Endowment,Agent
385,2807,2022-09-24,1375.67,Active,2023-01-17,A,31-45,Annuity,Branch
386,538,2021-03-08,2975.12,Active,2021-08-11,A,18-30,Endowment,Branch
387,1891,2022-07-08,4065.05,Active,2022-12-16,B,31-45,Endowment,Branch
388,1842,2021-06-05,415.88,Lapsed,2021-09-28,B,46-60,Whole Life,Online
389,921,2023-10-25,607.36,Active,2024-11-29,A,18-30,Endowment,Branch
390,2456,2022-05-07,3579.55,Active,2022-05-24,A,18-30,Term Life,Agent
391,525,2019-10-14,4673.22,Lapsed,2020-03-09,B,31-45,Whole Life,Branch
392,2876,2023-09-12,5638.64,Active,2024-01-10,B,61+,Annuity,Referral
393,1530,2023-11-21,1804.86,Lapsed,2025-04-12,A,18-30,Whole Life,Branch
394,2951,2021-01-12,2483.78,Active,2021-03-10,A,18-30,Endowment,Branch
395,36,2023-02-14,1271.26,Surrendered,2025-12-11,A,61+,Annuity,Agent
396,685,2024-08-02,1085.97,Active,2024-10-09,A,61+,Term Life,Agent
397,20,2021-11-12,4631.81,Active,2022-04-29,A,18-30,Whole Life,Referral
398,2369,2019-10-23,1064.66,Active,2020-01-12,A,31-45,Annuity,Agent
399,2560,2024-08-15,3684.72,Active,2024-12-16,B,18-30,Whole Life,Agent
400,400,2020-11-11,809.95,Active,2022-04-17,B,18-30,Annuity,Referral
401,2702,2024-03-06,2668.74,Active,2024-10-28,B,18-30,Term Life,Branch
402,972,2021-03-05,3033.47,Active,2021-05-08,A,31-45,Whole Life,Agent
403,1907,2019-07-22,1419.92,Active,2019-08-08,A,61+,Endowment,Branch
404,2519,2019-11-21,1470.12,Active,2020-02-24,B,18-30,Annuity,Branch
405,1167,2019-11-23,1853.05,Active,2022-10-20,B,61+,Whole Life,Online
406,1116,2021-09-13,950.85,Active,2023-07-26,A,18-30,Annuity,Agent
407,834,2021-01-30,1742.1,Surrendered,2021-08-29,B,31-45,Endowment,Agent
408,1824,2021-11-02,2854.45,Active,2022-06-30,B,18-30,Annuity,Online
409,2775,2021-06-25,3150.59,Active,2023-10-11,A,18-30,Term Life,Branch
410,1983,2022-11-04,5872.67,Surrendered,2023-09-26,B,61+,Annuity,Referral
411,854,2019-12-31,1978.16,Active,2022-02-14,B,18-30,Annuity,Agent
412,51,2022-05-29,1789.9,Active,2023-01-31,B,18-30,Term Life,Branch
413,575,2024-10-21,1556.21,Active,2025-01-10,A,18-30,Annuity,Referral
414,1149,2023-07-07,1989.97,Active,2024-10-21,A,61+,Annuity,Referral
415,2198,2021-12-05,3203.97,Active,2022-09-03,B,46-60,Annuity,Online
416,2362,2019-10-01,418.66,Active,2020-11-06,B,61+,Whole Life,Agent
417,2618,2024-05-06,4818.44,Lapsed,2024-07-07,A,18-30,Term Life,Branch
418,2353,2024-02-28,1628.35,Active,2025-03-14,A,46-60,Endowment,Branch
419,1716,2019-05-04,1195.4,Active,2019-10-26,A,61+,Endowment,Online
420,682,2022-09-14,1578.35,Surrendered,2023-02-08,A,61+,Endowment,Branch
421,838,2023-08-19,2176.57,Active,2024-09-28,A,46-60,Whole Life,Referral
422,1078,2024-10-08,2536.52,Surrendered,2025-08-31,B,46-60,Annuity,Online
423,2492,2020-03-17,2766.56,Active,2021-04-03,A,46-60,Annuity,Online
424,2661,2022-05-25,1405.88,Active,2025-10-03,B,46-60,Endowment,Referral
425,2312,2021-06-29,2259.6,Active,2022-09-12,B,31-45,Endowment,Online
426,1596,2021-10-22,1097.35,Active,2022-10-30,A,31-45,Term Life,Agent
427,5,2023-04-09,13269.47,Active,2024-03-21,A,31-45,Whole Life,Online
428,1127,2023-10-08,481.03,Active,2024-04-10,A,46-60,Annuity,Agent
429,1220,2023-10-01,3167.29,Active,2025-07-29,B,18-30,Term Life,Branch
430,774,2020-09-17,1134.05,Active,2021-03-11,A,18-30,Endowment,Referral
431,877,2023-08-18,1821.8,Active,2024-10-30,B,18-30,Endowment,Agent
432,992,2021-09-24,2633.03,Active,2022-01-28,A,61+,Term Life,Branch
433,2932,2019-04-01,1909.59,Active,2019-05-29,B,18-30,Annuity,Online
434,47,2019-07-26,2137.8,Active,2019-09-14,B,31-45,Annuity,Agent
435,2915,2021-12-24,5094.62,Active,2022-12-26,A,46-60,Term Life,Agent
436,2871,2024-03-26,2436.08,Active,2024-08-18,A,61+,Annuity,Agent
437,2984,2020-05-30,213.32,Active,2020-09-24,B,31-45,Term Life,Referral
438,2704,2022-03-26,7084.17,Active,2023-02-16,B,18-30,Endowment,Online
439,269,2023-11-28,3443.97,Active,2023-12-07,A,46-60,Annuity,Online
440,370,2024-03-16,1845.58,Surrendered,2024-06-27,B,18-30,Term Life,Referral
441,636,2024-06-28,3013.87,Active,2024-11-26,B,31-45,Annuity,Agent
442,1130,2020-01-30,1971.49,Active,2021-04-23,A,31-45,Whole Life,Online
443,1694,2022-01-02,3867.59,Surrendered,2022-10-16,A,31-45,Annuity,Referral
444,1683,2019-07-06,3808.88,Surrendered,2021-06-12,B,18-30,Whole Life,Online
445,657,2023-05-17,2385.7,Lapsed,2023-10-12,B,46-60,Term Life,Agent
446,120,2023-05-11,2178.25,Active,2023-09-16,A,46-60,Whole Life,Online
447,831,2020-12-30,1036.79,Active,2021-01-11,A,61+,Whole Life,Referral
448,1811,2019-08-28,877.31,Lapsed,2022-09-07,A,61+,Whole Life,Branch
449,1082,2019-05-21,2727.19,Lapsed,2020-01-30,B,61+,Term Life,Agent
450,1975,2019-05-19,3095.02,Active,2020-01-28,A,31-45,Annuity,Online
451,1370,2019-03-11,2849.39,Active,2021-10-03,B,46-60,Whole Life,Referral
452,741,2020-01-20,3549.59,Surrendered,2020-05-23,A,18-30,Whole Life,Branch
453,117,2020-09-21,3880.62,Active,2021-02-15,A,46-60,Endowment,Agent
454,1854,2019-07-24,3826.28,Active,2020-08-16,B,18-30,Term Life,Referral
455,2839,2023-10-16,4632.24,Active,2025-04-29,A,61+,Endowment,Branch
456,1151,2020-07-21,6099.32,Active,2021-10-02,B,31-45,Endowment,Online
457,1932,2021-09-08,3791.31,Active,2023-03-29,A,31-45,Term Life,Branch
458,1013,2021-03-15,1643.56,Active,2022-01-21,A,61+,Annuity,Branch
459,1665,2023-09-07,4354.59,Claimed,2025-09-01,A,31-45,Annuity,Agent
460,1082,2021-05-31,1877.7,Active,2022-03-18,A,61+,Annuity,Agent
461,634,2024-07-28,4812.53,Active,2024-10-31,A,46-60,Annuity,Branch
462,513,2021-08-31,8027.3,Lapsed,2022-06-11,B,18-30,Whole Life,Branch
463,2850,2020-10-01,4611.13,Active,2021-12-30,B,31-45,Endowment,Branch
464,1120,2022-12-25,4522.73,Active,2024-01-15,B,61+,Whole Life,Online
465,1142,2019-11-21,2382.94,Active,2020-03-01,A,18-30,Whole Life,Referral
466,560,2020-03-17,1982.79,Active,2020-04-01,A,61+,Whole Life,Online
467,488,2021-03-14,1231.53,Active,2021-06-28,A,31-45,Annuity,Online
468,897,2019-08-14,7470.5,Active,2023-10-02,A,18-30,Term Life,Agent
469,1213,2021-12-23,2261.66,Surrendered,2022-03-07,B,31-45,Endowment,Agent
470,704,2021-08-24,2859.85,Active,2022-04-08,B,18-30,Endowment,Referral
471,1471,2020-07-13,1077.86,Active,2021-07-19,A,18-30,Term Life,Agent
472,581,2020-12-14,1458.48,Active,2023-01-25,B,61+,Whole Life,Agent
473,2838,2020-05-12,3896.85,Active,2021-10-15,A,18-30,Whole Life,Branch
474,2909,2024-10-08,3513.72,Active,2027-03-01,A,46-60,Whole Life,Agent
475,2295,2019-09-14,4159.6,Active,2020-08-17,A,31-45,Annuity,Referral
476,154,2020-07-30,2348.18,Lapsed,2022-07-31,B,61+,Term Life,Referral
477,1680,2019-02-07,5078.91,Active,2019-05-29,A,18-30,Endowment,Agent
478,997,2024-09-03,1317.87,Active,2025-03-27,B,46-60,Annuity,Branch
479,2745,2020-02-14,5140.7,Active,2021-12-22,B,46-60,Annuity,Referral
480,1244,2020-04-05,3293.12,Active,2020-08-26,A,46-60,Endowment,Branch
481,1093,2022-12-11,2213.34,Active,2024-12-28,B,61+,Term Life,Online
482,1009,2020-01-18,2169.85,Surrendered,2020-06-30,A,18-30,Endowment,Branch
483,2142,2024-01-07,1533.76,Active,2024-06-19,B,18-30,Endowment,Branch
484,1774,2020-07-22,1285.13,Active,2020-12-03,A,46-60,Term Life,Agent
485,958,2021-12-07,2277.91,Claimed,2022-09-21,A,61+,Endowment,Branch
486,453,2020-03-08,508.57,Active,2020-04-27,A,31-45,Whole Life,Online
487,1228,2019-02-25,3834.06,Surrendered,2019-03-10,A,18-30,Whole Life,Branch
488,2960,2024-10-17,3632.58,Active,2027-01-26,A,18-30,Term Life,Online
489,2266,2023-10-18,5376.86,Active,2026-06-09,B,31-45,Annuity,Agent
490,2522,2024-08-09,1979.84,Active,2024-09-06,A,18-30,Annuity,Referral
491,2480,2021-06-20,3715.17,Active,2022-04-07,A,31-45,Annuity,Branch
492,2389,2023-06-13,3004.68,Active,2024-03-22,B,31-45,Whole Life,Online
493,551,2019-09-14,1008.94,Active,2020-03-02,A,18-30,Annuity,Online
494,1636,2020-11-02,3574.87,Active,2021-09-05,A,46-60,Whole Life,Agent
495,1313,2020-05-04,2970.36,Active,2020-12-13,B,18-30,Whole Life,Branch
496,1758,2024-09-27,3186.07,Lapsed,2025-05-30,A,46-60,Endowment,Agent
497,357,2023-08-10,2458.28,Active,2025-01-04,B,18-30,Endowment,Referral
498,2071,2019-11-12,2198.29,Active,2020-08-10,B,61+,Annuity,Referral
499,1786,2020-03-09,3032.22,Active,2020-07-29,B,46-60,Annuity,Online
500,2570,2021-10-22,4653.97,Active,2022-09-04,A,31-45,Whole Life,Agent
501,1782,2024-05-29,3419.22,Active,2025-06-06,B,46-60,Annuity,Online
502,2850,2024-06-02,4617.85,Active,2025-07-03,A,46-60,Annuity,Branch
503,2810,2022-10-21,4091.7,Lapsed,2023-10-07,B,18-30,Whole Life,Online
504,2490,2020-02-24,3807.64,Active,2021-03-28,B,61+,Term Life,Referral
505,1632,2023-05-16,4087.24,Active,2023-09-28,B,31-45,Annuity,Branch
506,2817,2023-05-04,5092.2,Surrendered,2023-12-05,A,61+,Whole Life,Online
507,1016,2021-04-23,6391.99,Claimed,2022-05-31,B,46-60,Annuity,Agent
508,1349,2023-01-07,6263.26,Active,2024-06-02,A,61+,Annuity,Agent
509,516,2020-03-09,4659.4,Active,2020-10-02,B,61+,Term Life,Online
510,2840,2023-04-28,3401.68,Active,2023-10-10,B,61+,Whole Life,Online
511,336,2024-10-05,664.76,Active,2026-01-07,A,46-60,Endowment,Referral
512,1783,2021-08-21,4426.86,Claimed,2021-11-20,B,61+,Term Life,Referral
513,2306,2021-09-03,1088.72,Active,2021-09-06,B,61+,Annuity,Agent
514,497,2019-02-15,2292.41,Active,2019-10-05,A,18-30,Whole Life,Agent
515,896,2022-04-08,3678.7,Active,2022-06-16,A,31-45,Term Life,Online
516,2208,2020-02-21,5114.8,Active,2020-08-12,B,46-60,Whole Life,Referral
517,852,2021-04-27,1426.88,Active,2021-08-30,B,61+,Endowment,Online
518,1688,2024-12-26,2772.32,Active,2026-06-27,B,61+,Term Life,Referral
519,1932,2019-09-04,1471.03,Active,2020-01-28,A,18-30,Term Life,Agent
520,2738,2019-08-18,2379.17,Active,2020-08-25,A,31-45,Endowment,Branch
521,2428,2021-03-02,5679.13,Active,2022-04-15,B,46-60,Annuity,Referral
522,1569,2020-09-28,1797.5,Active,2021-05-08,A,61+,Annuity,Referral
523,957,2021-01-07,2189.7,Active,2021-02-06,A,46-60,Whole Life,Branch
524,2739,2021-12-24,2286.02,Active,2023-03-08,B,61+,Endowment,Referral
525,1637,2019-03-29,2302.76,Lapsed,2019-04-26,A,61+,Endowment,Branch
526,1292,2020-12-13,1114.97,Active,2021-01-20,A,46-60,Term Life,Branch
527,1441,2023-10-16,7453.82,Active,2024-01-03,A,46-60,Whole Life,Agent
528,1192,2022-05-12,8519.57,Active,2022-09-09,A,61+,Annuity,Online
529,1067,2024-04-20,3762.54,Active,2026-03-04,A,46-60,Term Life,Branch
530,285,2022-11-06,1912.78,Active,2023-12-21,B,31-45,Term Life,Referral
531,2445,2020-08-23,2601.16,Active,2021-02-17,A,46-60,Term Life,Referral
532,12,2023-02-08,894.35,Active,2026-12-12,A,46-60,Term Life,Referral
533,1631,2019-08-02,2998.9,Active,2019-11-11,A,46-60,Annuity,Agent
534,2547,2024-10-22,3656.37,Active,2025-09-30,A,46-60,Endowment,Referral
535,754,2024-10-09,3632.83,Active,2026-08-25,B,61+,Annuity,Branch
536,2083,2020-11-28,1338.67,Lapsed,2022-07-12,B,18-30,Whole Life,Online
537,2775,2022-05-27,5357.87,Active,2022-06-30,A,61+,Annuity,Agent
538,2897,2024-08-21,5522.01,Active,2025-10-31,B,61+,Endowment,Online
539,90,2024-09-10,3204.1,Active,2024-12-27,A,31-45,Annuity,Online
540,776,2022-03-29,2747.71,Active,2022-09-05,B,61+,Annuity,Agent
541,2653,2021-09-27,2517.2,Active,2022-05-30,A,61+,Term Life,Online
542,1626,2019-08-25,1807.44,Active,2021-03-17,A,31-45,Term Life,Online
543,418,2022-04-19,8844.91,Lapsed,2022-06-24,B,31-45,Term Life,Branch
544,115,2023-01-21,1860.22,Active,2023-03-03,A,46-60,Endowment,Referral
545,617,2022-01-08,3300.03,Active,2022-03-09,B,61+,Annuity,Referral
546,826,2020-10-08,468.87,Active,2021-01-05,A,31-45,Annuity,Referral
547,1650,2020-04-17,897.48,Active,2020-05-09,B,61+,Endowment,Referral
548,1517,2019-04-22,4377.18,Active,2021-11-29,B,61+,Whole Life,Online
549,413,2024-01-20,2280.11,Surrendered,2024-06-08,B,61+,Whole Life,Referral
550,729,2023-07-13,1122.23,Active,2023-09-22,B,46-60,Annuity,Online
551,2809,2020-01-18,6131.37,Lapsed,2021-01-22,A,46-60,Term Life,Online
552,676,2019-01-17,2604.8,Active,2020-08-03,A,61+,Endowment,Branch
553,1893,2020-05-07,2129.4,Lapsed,2021-09-29,B,18-30,Endowment,Online
554,2505,2024-03-11,5605.5,Lapsed,2025-06-16,A,61+,Term Life,Online
555,2968,2023-02-18,2101.36,Active,2023-03-08,A,46-60,Term Life,Branch
556,2240,2019-04-27,3678.42,Surrendered,2020-11-03,A,31-45,Term Life,Branch
557,2787,2023-04-28,3605.16,Active,2024-01-07,B,61+,Annuity,Agent
558,1123,2021-05-29,2815.58,Active,2022-06-15,B,46-60,Term Life,Agent
559,1572,2024-12-02,446.63,Active,2028-01-19,A,31-45,Endowment,Online
560,978,2023-12-24,1512.1,Active,2025-08-22,A,46-60,Term Life,Branch
561,1009,2023-04-22,3740.06,Lapsed,2025-01-17,B,18-30,Whole Life,Agent
562,2144,2023-07-07,5220.7,Active,2023-09-18,A,46-60,Annuity,Agent
563,1688,2020-10-05,3465.1,Active,2021-05-29,A,61+,Term Life,Branch
564,2711,2022-09-21,2705.69,Active,2025-09-13,A,31-45,Term Life,Online
565,37,2019-12-02,671.92,Lapsed,2020-10-15,B,61+,Annuity,Online
566,1549,2019-05-27,943.96,Surrendered,2019-07-05,B,61+,Term Life,Branch
567,2327,2019-05-02,9017.56,Active,2020-08-24,B,18-30,Whole Life,Referral
568,2265,2019-03-22,128.63,Active,2019-04-07,A,46-60,Endowment,Online
569,2915,2024-10-11,482.06,Active,2026-02-17,A,18-30,Whole Life,Branch
570,873,2020-05-18,5301.26,Active,2022-06-30,A,46-60,Whole Life,Online
571,1822,2020-10-29,1784.92,Active,2021-05-19,B,18-30,Endowment,Referral
572,1297,2022-12-15,721.98,Active,2023-06-27,B,46-60,Whole Life,Agent
573,2110,2022-09-07,3736.4,Active,2023-01-17,B,31-45,Endowment,Referral
574,596,2022-04-04,3331.72,Active,2024-05-07,A,61+,Term Life,Branch
575,1904,2023-06-09,1757.35,Active,2024-03-24,B,46-60,Annuity,Online
576,729,2024-06-03,387.04,Lapsed,2025-04-14,A,31-45,Endowment,Online
577,1366,2023-07-31,2183.38,Lapsed,2024-08-29,A,46-60,Whole Life,Branch
578,397,2020-04-03,4862.51,Active,2020-08-11,B,46-60,Term Life,Online
579,699,2022-04-27,2954.52,Active,2022-11-19,A,61+,Whole Life,Agent
580,2225,2020-04-08,2807.69,Active,2021-08-14,A,61+,Term Life,Online
581,1636,2021-06-30,2889.7,Active,2025-09-21,B,31-45,Whole Life,Agent
582,396,2021-10-22,4528.12,Active,2021-11-03,A,61+,Term Life,Online
583,2493,2019-03-13,1003.64,Lapsed,2019-03-28,B,61+,Term Life,Agent
584,76,2022-12-21,1531.63,Active,2023-07-12,B,31-45,Whole Life,Agent
585,265,2022-04-08,3525.07,Active,2023-05-06,B,61+,Whole Life,Online
586,2503,2024-01-23,1014.84,Active,2024-07-19,A,31-45,Term Life,Online
587,1820,2024-07-15,4693.05,Active,2032-06-15,B,31-45,Whole Life,Referral
588,718,2021-10-08,638.48,Lapsed,2021-12-26,B,61+,Whole Life,Branch
589,2783,2020-10-14,4476.28,Active,2020-10-16,B,46-60,Term Life,Agent
590,851,2022-07-22,2513.6,Lapsed,2022-10-06,A,61+,Annuity,Referral
591,1391,2019-01-07,1352.35,Active,2021-03-12,A,61+,Endowment,Branch
592,144,2021-06-23,3398.0,Surrendered,2021-08-19,A,46-60,Term Life,Online
593,885,2024-07-21,2427.46,Active,2025-03-15,B,61+,Endowment,Branch
594,396,2020-09-07,2173.18,Active,2021-03-24,B,61+,Annuity,Agent
595,2996,2024-02-17,562.65,Lapsed,2025-03-22,B,46-60,Whole Life,Referral
596,2939,2021-02-08,2324.21,Active,2021-02-28,A,31-45,Endowment,Referral
597,1493,2023-04-16,1292.89,Claimed,2024-05-12,B,46-60,Whole Life,Agent
598,1168,2023-01-25,2075.17,Active,2023-07-03,B,46-60,Term Life,Branch
599,2617,2022-12-11,3111.07,Active,2025-07-18,A,18-30,Term Life,Agent
600,1063,2021-02-04,5820.36,Active,2022-12-25,A,18-30,Annuity,Branch
601,2157,2020-01-19,714.25,Active,2020-07-23,B,31-45,Term Life,Agent
602,1066,2020-11-18,2316.09,Lapsed,2025-10-28,B,61+,Whole Life,Branch
603,1210,2022-02-23,1992.11,Active,2022-03-14,B,31-45,Whole Life,Referral
604,2983,2019-02-16,1023.0,Active,2020-09-05,A,61+,Annuity,Online
605,2446,2024-05-26,3441.23,Active,2024-12-19,A,18-30,Whole Life,Agent
606,634,2020-04-08,4901.14,Active,2020-11-01,B,46-60,Term Life,Referral
607,1157,2024-02-16,2526.61,Active,2024-04-24,A,46-60,Whole Life,Agent
608,1239,2019-05-03,1902.77,Active,2020-01-22,A,31-45,Annuity,Agent
609,733,2024-12-21,6139.71,Active,2025-01-22,B,46-60,Endowment,Branch
610,235,2023-07-01,3939.54,Active,2024-06-14,B,46-60,Term Life,Agent
611,2706,2021-04-20,5573.78,Active,2021-07-29,A,18-30,Annuity,Online
612,751,2023-05-05,3190.23,Active,2024-08-18,A,18-30,Whole Life,Online
613,2636,2023-12-09,1407.46,Lapsed,2024-11-14,A,31-45,Whole Life,Agent
614,954,2019-01-23,2689.21,Active,2020-06-06,A,61+,Annuity,Online
615,2540,2020-07-19,1693.19,Active,2021-12-06,B,31-45,Endowment,Agent
616,2961,2024-03-24,1487.29,Active,2024-06-11,A,18-30,Annuity,Branch
617,1543,2021-08-22,1745.6,Active,2021-08-22,B,46-60,Term Life,Referral
618,1198,2021-09-22,1423.59,Active,2022-03-07,A,61+,Annuity,Branch
619,1677,2022-04-02,642.29,Active,2024-10-05,B,18-30,Annuity,Branch
620,1192,2023-11-30,4249.56,Active,2024-10-09,A,18-30,Endowment,Agent
621,2218,2021-04-05,4572.12,Active,2022-07-23,B,61+,Whole Life,Referral
622,1417,2019-08-04,2393.16,Active,2021-09-14,B,61+,Whole Life,Branch
623,2994,2020-10-18,1073.47,Active,2023-02-28,B,31-45,Endowment,Referral
624,2843,2022-01-18,3614.71,Active,2022-10-19,A,61+,Term Life,Online
625,2682,2024-06-10,1412.32,Active,2025-03-21,A,61+,Annuity,Agent
626,1218,2019-11-07,2728.35,Active,2021-10-01,A,46-60,Annuity,Online
627,1541,2020-07-10,408.04,Lapsed,2022-03-03,A,31-45,Whole Life,Branch
628,2077,2023-04-06,3729.14,Active,2024-06-17,B,61+,Endowment,Agent
629,1446,2019-02-21,3250.19,Active,2020-01-25,A,31-45,Term Life,Online
630,2387,2022-09-23,1912.37,Surrendered,2023-09-08,B,61+,Whole Life,Referral
631,1520,2022-04-09,1170.63,Active,2022-09-20,B,18-30,Endowment,Online
632,1389,2023-07-07,4758.93,Active,2025-05-07,A,18-30,Endowment,Referral
633,1857,2020-11-02,2725.21,Active,2021-10-19,B,31-45,Term Life,Branch
634,1366,2021-02-16,651.71,Active,2021-05-19,B,18-30,Annuity,Referral
635,500,2021-04-11,1002.72,Lapsed,2021-07-20,A,18-30,Whole Life,Branch
636,1681,2024-02-04,2283.17,Active,2026-01-25,A,61+,Term Life,Online
637,511,2023-03-10,1452.47,Active,2024-03-02,B,46-60,Annuity,Branch
638,217,2024-09-06,1285.74,Active,2025-03-10,A,61+,Term Life,Agent
639,1325,2024-05-26,2166.49,Surrendered,2024-08-09,B,46-60,Annuity,Agent
640,1156,2021-12-10,3049.38,Active,2022-11-18,A,31-45,Whole Life,Online
641,1828,2023-09-13,1714.57,Lapsed,2023-11-26,A,46-60,Whole Life,Agent
642,1811,2022-07-07,1122.97,Active,2023-02-23,B,31-45,Term Life,Online
